track_id;popularity;duration_ms;explicit;danceability;energy;tempo
6JAXWoK53LV3hYARf4TzzP;49;192389;FALSO;359;208;83155
7zCuUs0JXXPIH7GA8tWwii;52;218472;FALSO;403;237;144174
5LuSu8fS8PGCH88EDPLYcy;49;177818;FALSO;693;111;110813
4nmjL1mUKOAfAbo9QG9tSE;53;251266;FALSO;598;819;158115
4A6GiKusHlmrtqCyKAyPg2;54;239400;FALSO;596;27;100006
6y4PDihMDJdFRjhunzpJ6s;50;241413;FALSO;589;334;80036
45SbQo5bq8f0hNdB70IyFC;57;216800;FALSO;735;275;116004
4l2fpkIEUWv7G9DNp9M2nr;53;161306;FALSO;605;168;119836
1wflx5YklLYToaIbXkrZSq;57;153105;FALSO;612;107;78393
6f9qzNP6elRi8i2NgqGoE5;52;173426;FALSO;451;665;64289
39dhIbeOy13KQlVlLM0m8G;51;144644;FALSO;595;477;118162
3m0jiOJfxIqGGsRKMOA2uQ;46;212760;FALSO;307;11;201008
6IiFTtc2ipIXW5HzwFzOjh;41;241758;FALSO;3;27;144589
2JI53ZVCxMucM68UpCtZ5C;57;169600;FALSO;731;191;14991
0Bv0qHGKNiwzDtHzXrjmIn;42;214466;FALSO;356;23;129532
7z2DKGAsPPdxOwTzMaVYD4;47;160466;FALSO;432;796;141868
2XW4AAjfBQTzp7Oe1tU702;55;178826;FALSO;693;664;132059
7Afr3PKTtlFGHGiXYgnv6P;56;138506;FALSO;624;334;15792
5CijCh8uOTWZO9DQpYwAXw;49;230613;FALSO;423;572;165394
0voYwjeuMfvXlF76oesZKu;56;183213;FALSO;496;391;108868
6xMm545wcSYbhNFB2Jr2EP;52;220507;FALSO;671;299;95008
7pq5vONxrAy8T773nhkiW3;50;248506;FALSO;379;267;135198
2dS2710jYUM8gE2V1KC3uG;53;269986;FALSO;499;209;82892
2jcdviEbZPIpwM10JBQNYc;33;272773;FALSO;649;336;71967
6wVxhM5GJiZCro0xPWox6g;54;189646;FALSO;746;257;132032
7oyFihJppZYPP7o0NfoHnZ;50;262820;FALSO;393;268;110456
2a0WwSvmFdXPTdDMilPA1y;54;195213;FALSO;629;673;114243
78ylzQxu8Ht3gbFq5hI9Vo;32;155792;FALSO;452;268;66805
1BZnc6VaggPnrQyjem5Dpf;33;256506;FALSO;616;791;126764
2K3jLUSLeHrPMA3nKvP1jT;50;240000;FALSO;619;278;129948
674WNL7f5Xo8XxtipzB3ao;56;193333;FALSO;634;176;107974
73Nw51XTNstlk3Wu1K26cB;63;273066;FALSO;549;437;153604
5OWl1kO0gRlPxmp1wFyIWZ;48;162309;FALSO;292;339;10069
5QjuTblPokfD03fkfHUuVK;54;190106;FALSO;504;273;12024
2oLaalXlOgiJ70CaI992BA;31;319320;FALSO;636;869;124183
0rQ146AWbwiDC1DheKXJxm;31;237093;FALSO;486;913;136073
5ZUObJNpVt2l9GogUSfALc;60;235586;FALSO;396;198;138624
1jyddn36UN4tVsJGtaJfem;67;231840;FALSO;578;727;170593
73JI06Eznb1N22KHpo3HL7;33;163666;FALSO;684;509;132297
0YG5wOXVpvNUyPihvr1zsa;32;122026;VERDADERO;623;567;129949
0wKt65XM5Wit3QH7lZtESU;31;165799;FALSO;228;574;182379
6339iq4yAm87arKgnNc922;0;160666;FALSO;809;313;114955
6mFsYlDjG2Esy5hXhNy78t;31;195640;FALSO;482;772;12991
7c0YUDcJreOv1OoBGf1KdH;45;254296;FALSO;425;249;123632
3V0NxWbbUTa3BUAnchm11i;56;256361;FALSO;298;44;85708
3c8k1iPo45JM4fKvIfumwh;45;297266;FALSO;468;254;135862
4GiLKZ6Fd3d5UMJMGuzAA0;50;182826;FALSO;565;89;119862
6cYx8rBh13laBDAzvD7VrH;45;217373;FALSO;635;433;130111
1jUyxF7NmNXGlZQDVw40O8;56;208102;FALSO;657;192;130087
4G8wt3fUBpgBjI35TBF2eQ;43;241120;FALSO;459;14;128904
4eSOx2FzrVXpKmtssY59LB;39;235000;FALSO;391;31;8346
0YhsOegsemgmT7ZHdWheUy;53;172766;FALSO;371;208;199805
1WSF2SjtfkV8LjTlF8uCZH;45;239855;FALSO;453;461;10684
4efRaNW2VgDf3pjbm8y4tr;53;141286;FALSO;706;248;125515
4khjcb6Mpegp1N596VVyf6;54;145514;FALSO;724;28;106966
1WiVvolTPvAsVOd64HZi4X;51;223386;FALSO;535;444;8399
1YnLthg0HOs8YTzgN5hVh2;55;136542;FALSO;658;125;106686
0N7UyDRbyHe2L63ilYDcRK;33;211358;FALSO;711;168;109937
5EndcDV7pcbLO4jE2GBZwC;55;76453;FALSO;504;415;114263
0MjXRAftpVBuNGYsNV1obJ;46;273126;FALSO;309;175;15569
2O16qeSdWeec3Kte6TKW9p;30;268736;FALSO;628;27;122007
1W5j84OLhShyEIJEwaLzaU;46;205658;FALSO;49;674;122807
3KAQ4xe2sR6IiltZw8HSA5;60;256680;FALSO;316;413;15569
60wxK3idlzc3lykP8cYZ2l;51;265386;FALSO;47;271;145902
2O7FC4XbIrJ6Ib8bsq0FYC;47;219306;FALSO;515;317;7991
1CYBnHYYbOAsuDCGa0zrw0;60;142200;FALSO;493;435;87952
1ytsxlw6P6gsCc3RrYweyj;51;218813;FALSO;589;809;87013
37bc0lXXN8Udi7IPwL58Hn;60;222250;FALSO;313;321;53845
5IGYPdHMSG4PLXDS9LDPJS;52;117760;FALSO;302;783;140485
53iFMaNUXn6Oj8hUIKSO5a;54;200800;FALSO;643;436;91485
68KCwQ2PNKNT17sEx32DEG;52;185053;FALSO;482;178;110128
27wq82gy6a868oA5HNLRGv;51;60413;FALSO;539;353;54571
24M6MHeugm1sHHNzCP5eV4;30;244813;FALSO;707;531;107994
5DZVpQguB5TGP3MdkN3JSP;30;169733;FALSO;707;467;110096
2HUZVffVPXvqnrml0gXggp;62;188400;FALSO;661;342;146118
5MTsZG10E0hTvAkdioyPnw;57;275266;FALSO;572;348;73304
2AN3wNGUW0IgzfuurtVEDS;31;124400;FALSO;554;4;101191
7jIAttgQTpLDoNtykIQXjH;71;145706;FALSO;726;537;96889
353rT3h7ABEWWBe6Hr7EZD;31;265195;VERDADERO;501;672;122041
0GgFpUEQzr5RuDZC768g0k;30;235722;FALSO;505;462;139914
5hhhrZMKz1NEZM7jRWufbf;30;188952;VERDADERO;415;713;8369
4zESVuAPxaC9bqQKjiWgH6;30;241250;FALSO;458;823;131638
7EcFRiCKqijYsuA5UbNnQZ;30;146129;VERDADERO;474;876;91948
4WbTMyywJtvUNhmVKa0oSM;30;161205;VERDADERO;444;674;111377
0R7EWhquaAICmyE5MZqt3q;59;215213;FALSO;566;733;178828
5u2HaXFymnYNePtwI5bU3t;30;196813;FALSO;367;892;81928
79keCNa2NAa4xMInUQCATJ;30;184217;VERDADERO;258;729;116943
61X73CJcpwGIxgQgKEXbw0;63;230098;FALSO;568;686;172075
78Vs1Oo42MrcbwB8vQhhsz;30;129472;FALSO;571;696;155133
4dzurJ1Q1LIr8X7doV3yT0;44;249728;FALSO;385;114;93314
0goA2cYxU9k2XfQHzo6WcP;54;213055;FALSO;588;569;101988
4uCVtXasfPk1Z0JwrwTIzH;28;168571;FALSO;276;289;86465
3HOcPWc2LUUv5te756KfAH;47;202219;FALSO;664;301;115877
4ISCO9MWDxOuteeVAm2ZWh;41;242347;FALSO;506;24;13096
6YOOCjjIb0pBZXbJjYgUlP;43;188735;FALSO;595;18;79922
1i7JnFAxC15AuF1dsosbYM;65;256648;FALSO;644;412;11849
7JY9axEOxQbeAN8OzwsOwy;53;174677;FALSO;607;178;127956
0eyE0L7FbNrXaByFzMXT1C;47;209583;FALSO;63;342;77515
0MY3K86lZ9HIat4oBi40dh;55;164478;FALSO;689;299;96825
16x2V0ZWoXD7Rjo6bSAoEK;45;138201;FALSO;473;305;81153
3BztDPhRhfwdwUndTlg45h;37;198040;FALSO;751;565;119996
27hFQQS3cVUmIK3ser5bpu;34;266078;FALSO;62;468;110969
63F2nWghdifkNHVns5GT8W;53;291676;FALSO;478;398;159906
76w967eCBrUFBSzef2ExlK;31;382786;FALSO;376;702;134817
4kXcndvaQEROosxdcbJqzK;31;322906;FALSO;403;631;78522
0lczO04vbk2ZiNvAqzUUQ0;47;243979;FALSO;44;119;145186
6Fomnvc3pkLvUQYUkhiQPx;45;262954;FALSO;407;357;112207
6cMzeng5QA8fd2qqiMeIyg;51;168042;FALSO;385;134;203816
4jK6bBO2JbkvvgT7FPj8c5;51;131800;FALSO;429;258;108796
2jHEySxCzzODFWmPzt084L;31;326600;FALSO;609;76;117135
4XlevPQOF6GkZCS2yWOkNn;48;166320;FALSO;721;963;124868
4muAobUpgKTEgqskgNESmC;48;178319;FALSO;675;278;123962
0OwoAzOM3ULaLoiYpC5axn;51;249386;FALSO;403;29;139482
2GbTLMvttdfKoz4YDjZJis;55;200893;FALSO;627;518;95991
5lQBkoXivgiXqKicR2uaTh;32;292493;FALSO;403;925;169978
2E3ObBU2VIrTYOYh8tvi0x;47;147809;FALSO;789;261;117961
3BXMHdrjdF5yjJU4G0Z5HZ;29;246644;FALSO;663;239;83102
3x3zdepy3au5Uo81WIA9MG;51;228426;FALSO;498;113;168383
1tPYm2PqXjYL6lM0AfH5aT;41;207400;FALSO;586;149;75121
3XnDbrxxtA40HPIIRWLgRT;61;168712;FALSO;606;415;137775
5bC6ONDsL88snGN6QasjZH;60;188200;FALSO;745;436;114216
2XshyXPcxtwvyFMys4JCqQ;45;181496;FALSO;526;139;100852
56AecW9Anb0CY6HpgWvcg9;58;280226;FALSO;614;283;107673
2EkGF5wYi3QrxTMMQftm4a;29;254306;FALSO;473;493;169998
6VtoP2sJt5oCmPOQIve2sf;57;276146;FALSO;439;207;136514
7ImaCF0ttRFNoQIErYlRq5;29;274720;FALSO;665;487;94978
4ujYTGqbiV5xl97Pqoctq2;49;159820;FALSO;534;26;113877
6B9EuDkJUAm9bO26ZdzBke;30;178573;FALSO;457;26;106756
2vOFdBs2kss9U0ezRGTG2E;30;175046;VERDADERO;5;611;88372
6fmrddhzAr0StNzWEzlny5;31;180771;FALSO;448;516;100672
21HwOODUViTuHpkSYbdcMy;29;191052;FALSO;699;343;114021
0pegFWSUOTiG0sLVEfxtvA;59;214666;FALSO;564;209;109024
34HNaUhhTgO1jvfEuXHFyz;30;167466;VERDADERO;404;577;112215
6pRaRbJVkHyQdlW3MGvkgT;30;252760;VERDADERO;501;44;89881
2saK0E712wIB3Gf8QLuFYX;29;136815;VERDADERO;461;893;17992
1ChZ4mrSLP8HImCY6IyImf;55;190909;VERDADERO;675;243;14287
1o0yFkUycTAWIIWFOlhDcV;49;218133;FALSO;505;31;82591
3d8kYb3GqZkiHb6annxKEo;50;181093;FALSO;547;599;120054
1HfxPaJggVwFsvOtHbVzMz;55;212506;FALSO;589;893;92011
0Bb9oRoN3suM9iiIwzHtmX;49;172454;FALSO;503;123;183571
2wdfI1pjsfvviE7WTKGSYM;32;234046;FALSO;611;534;159985
5YRDGgdOshUPA17m7yzY7p;53;330200;FALSO;55;408;129152
203ADb8800e1YSzyrFQUZ9;23;240449;FALSO;524;566;159914
6xTLXrdNqOTcTUHwPh8Wp1;41;89268;FALSO;34;309;176899
7lB0MLvvsfrY6cN6kt4aKC;49;213453;FALSO;598;291;123978
2dMkrhsWFVP2rHZmTEKkeh;59;235106;FALSO;514;319;203651
2GwShNdcJHDLEkGO4L34lF;43;219976;FALSO;448;256;77272
54sN9ILcN1Udqc6au0Rzdw;31;259493;FALSO;441;423;88865
5mw8Zmzqx3VhxqokFAntGI;46;222052;FALSO;636;169;138236
4le6DvrwMv2rpyN1SPeL0g;50;148573;FALSO;445;289;104006
4T8FoNHY3UZSYgOV76ueVU;41;244900;FALSO;435;208;69027
7xO7bS29oAzMcFI0rBj8Fy;48;232500;FALSO;656;349;118026
4z9WDbNAKo2wAfGaMn7yjh;36;195535;FALSO;609;866;167892
41XVcLXrmbxiV0mJASJxov;44;255893;FALSO;448;885;178151
2ZaYFNn1YQuLSVdHhanr4Q;56;149013;FALSO;545;255;98088
4qScDvgzJs0Oo30kFaJIuy;29;207933;FALSO;626;682;7502
5fTJGZ6k0zokfh5KLfe0sm;52;238733;FALSO;572;317;78009
7E1Gs6mg3MOERIWo0sglXL;31;236853;FALSO;368;871;107721
6XgmRgd6yQ71afjGLrk0aI;47;182744;FALSO;51;32;92385
1xYMyM7MxFi4OuzDA2op9Q;56;307534;FALSO;55;334;72235
3CqV5uSdPvj5Ux3E8Idusc;37;81000;FALSO;487;162;8233
4pcnFf9w7Mxmir5woJoanj;24;145720;FALSO;309;349;180075
2lvcDndxZGuowLA19g4YDv;23;208400;FALSO;38;468;143504
0yoJHtKTiv9ixa8UFI6tkY;28;287760;FALSO;716;525;96993
3PcIfTefcjfWTK6WFmOLqK;51;243680;FALSO;407;222;123618
1RjEDlhTp2iJXWPdLpa8OM;51;236379;FALSO;657;43;91967
4SXcG6Ti32myNw9GJ9qeDt;51;216933;FALSO;534;492;82465
06R84YHz9bqaQzEbIWxzsw;50;265173;FALSO;603;374;135946
4BguxPKygliNCIkzwWlYxU;31;245800;FALSO;725;746;10287
6zz1Lsob8CrgipAoxJys1w;30;358040;FALSO;448;755;156045
2f6RlUydW1yTWhcXqaBhA3;31;280546;FALSO;595;879;124784
6wAT9x3dx1N99gXXvds56Q;29;230915;FALSO;686;285;103995
0c7iF5fSBYxCuwsAv2z4iI;61;274632;FALSO;693;367;129879
44odJaONNr861TeNUYSx3L;28;244528;FALSO;71;402;106024
07CUaE9XAgDQ0B2T4XGrnN;55;137880;FALSO;691;552;119931
6ffWQpIQhwtQxhO2HvbyWm;29;152100;FALSO;642;237;1374
1GkwSHR74B5DIgnlarTsa9;30;162282;VERDADERO;48;77;126225
0pfG8LwO7hSdHe6hTgc6a6;29;255680;FALSO;785;732;137946
2z3PXMMsdQqZ48OdOTBIoZ;30;216894;VERDADERO;668;304;112338
0XV6QiUZCV5IIeTVojlktV;29;239000;FALSO;758;406;109984
03SqUp5aNqCM8EP4WOmUZp;29;128731;FALSO;49;749;14487
02FzDPhxAoCZp6Fz4GzMmL;30;381910;FALSO;389;864;9811
3KkgPBPjplbDy4uKcXNZeu;29;196161;VERDADERO;387;524;95623
5s6ppi6NDeK6FXlX8XCajM;28;156533;FALSO;408;974;197008
5KOn9dVdz24YDPjt8bfpjt;49;125677;FALSO;638;329;94125
5ctBsVOClsptyjkQkBLBn4;53;169058;FALSO;522;382;169861
11868tq8nTB9QJKyY3JjB4;50;196724;FALSO;49;204;167573
5mFrdpvoxokKCWp9uHE1ok;52;199114;FALSO;674;116;129976
0BhmtRzdjNV0bQ5veUOazN;36;156923;FALSO;778;445;13001
685WYfzmOeDOF4laU8UuOv;49;254615;FALSO;259;195;146011
2dI0UV4hCGnLaJVja2iosu;40;222186;FALSO;408;95;137546
1abgR6pt8VzZRfiQa0KLlS;51;236298;FALSO;663;26;107931
47Dc6UvkluFZbPnumBlDBH;41;203024;FALSO;625;818;123905
2M1bgJpUPjfKhHLIIfzGtX;55;228013;FALSO;529;546;78451
1AJRWM34yxnAxhF9TEK0Zj;52;226470;FALSO;57;468;137855
2xHKGx65VCsJgU83Bvh4j7;51;181596;FALSO;566;168;116286
5eIF4WZrpcnpEXi2Bu7i2t;49;192631;FALSO;598;249;113829
6kucNn22HB0qb2ZPa1BrNl;54;318840;FALSO;713;281;148301
4E73Motq88LCg5Oy42uynU;46;267862;FALSO;547;328;139959
7pxbZ29k1LJXvOdd2e5Bdn;45;174884;FALSO;806;263;115854
203WkDdprjHpN37QMBCMyJ;30;347200;FALSO;548;889;95289
3smgLNxWHdmUekrwDXBTfv;48;282133;FALSO;428;813;91053
0UgmLwOrTeOCUNwV07a5AD;51;298280;FALSO;366;482;169677
5aGkIyzLVYGuLIHkxpNAFF;59;241546;FALSO;325;424;173352
2NLu5wwfHlB4rGTxDYCRk7;53;197170;FALSO;46;195;176119
4UU97IGHOhBhZjCUgDFUiz;47;178093;FALSO;613;812;119979
4aLiEepGWP5LdYDCf7Uhta;28;230545;FALSO;492;33;132005
1CtfA9JkJ5cJQgpO7wEj4V;30;163813;FALSO;57;454;101476
0g5bEa2Kxz18QLp4qotw3z;29;212080;FALSO;494;465;132501
7oGGmUTUwH6EooJGeZBJdj;48;156773;FALSO;74;377;78988
0wUVwtui3Se9kGUfSD7gaU;52;171486;FALSO;49;263;73834
6kw6xVfYpwqUwCsIrHHdYl;28;312133;FALSO;465;211;83257
2vfvPpkSwFwsuppSHbLCoR;51;248386;FALSO;477;34;17386
60S0LkuUyzHzX29KWew1a6;53;291386;FALSO;411;191;7492
7wF4asYZw8cAHEljYd2Wid;52;254026;FALSO;592;304;11472
1t0zKQvPW6iQPHGnUikbgC;42;236000;FALSO;439;292;82222
3InBIgygsMQ90Oc2Izt1mg;29;133840;FALSO;659;83;127014
3NqKDdehfEZ00H4uFghoMr;29;229533;FALSO;373;716;134764
18k8IlS52uxRWObykDUZFG;60;279373;FALSO;236;578;75367
3YalaPTUkyCYanwIf0l4UN;51;60306;FALSO;337;287;107031
4ncp2DWzx9EQfaJmOdf45s;28;124742;FALSO;462;424;97675
3k6s9QkAZfENWHO3NhAQOn;27;169000;FALSO;51;485;15497
4l3P7LcxC2GSnUkbvykkMn;28;196213;FALSO;56;755;147138
3ocm1Cf1Dk1ODrdBdybh82;58;169997;FALSO;711;483;91652
0pHdVMGxXdDcjmye35j63j;54;120720;FALSO;759;159;115945
0ZrFfxDOl9jvgzGljGM8nB;28;149274;FALSO;38;396;103621
0WWuB1F1H4dr3Bdoe1vtHs;29;127033;VERDADERO;598;599;90206
7bKWcP3ExUaYeRivBx5KR5;28;169404;FALSO;651;425;104819
4LzdviA9tys39CccjkJubr;28;202594;FALSO;306;948;13576
5aLPkAwDGpqBaoAvTgbgdD;28;125100;VERDADERO;469;457;84064
1POSMvQ2TKVN0D7GwOgK0W;28;202400;FALSO;442;898;144299
6ad7bQ48TlqAgebCExUJVe;52;406103;FALSO;592;833;143243
7wiULYwv85WeChygucbpTF;46;247805;FALSO;698;389;76897
2R1ACTXu88oxUcplmde6kT;47;191765;FALSO;396;293;145556
69yz6UcfUHCi795treLj3l;39;192397;FALSO;559;118;971
0F78T5bfHQCliaNjBkIYBq;50;154732;FALSO;52;171;123565
7quFUf8mR7wUxeJip0awxn;43;215746;FALSO;231;636;202098
1d39v4V4DmrrLiFX4DKHBv;53;251960;FALSO;619;299;115405
70vp3DhQpLrFQapK0BI5Ug;31;228387;FALSO;529;663;96991
7MlPySldFcJ9R3mSFvGV4y;29;272320;FALSO;459;57;72978
4JAVT5eeiKjHrNNxQQrs4J;43;235960;FALSO;515;686;113185
12qmPGMrOCogibc7qyxT9s;50;225533;FALSO;829;751;129993
1K0OGTEEPMRdxFGRt5WYRI;30;326413;FALSO;524;852;92748
4uBwFIBwZcgHNvwNjOqICX;46;208226;FALSO;626;575;11997
4Akic5cb5RHJrTdQZY7AfX;46;148000;FALSO;491;304;149288
414FqRxeG518IkFrmzdQjt;52;260040;FALSO;586;514;142021
63m3fusWaHBnB3isFfAlRd;44;101539;FALSO;653;174;138981
0RTACXDmdASzBQR1UiSyAZ;53;236800;FALSO;45;335;125484
4qoD4IJbbir3hsAu4IowiG;47;149426;FALSO;254;349;170214
35TStN96CwcjFedErjW8Wq;48;148127;FALSO;625;285;141611
3tInTDUq8wdIMw5ftohmqJ;56;221413;FALSO;518;828;84835
6Vn8lTVMjILXQCjZUXS8n4;48;190751;FALSO;591;647;7968
5hCgm1tDb7ZZKmRtucTTjh;47;234600;FALSO;609;53;150405
1PEpGWRE4Tjsk2qy5teW4p;29;330026;FALSO;524;797;105901
02EqvposhJjwrgkQexKIdW;28;181466;FALSO;71;646;120028
68HbD7rEFTlnJy4UWSpySY;28;217466;FALSO;578;636;1249
0qAMjeQFyd1qD0LDiV8gWp;67;172373;FALSO;748;786;104833
6b4mWoXrscyajbLOB2qwfG;29;279068;FALSO;399;461;96591
2C3gh14oarzTtv3aY3HJ0m;56;146360;FALSO;625;81;104066
2Qj1FilGsXITZbFVmVeoLy;54;253333;FALSO;64;496;116632
2gc1XwdI3kKipqAXTdMcwY;25;236000;FALSO;446;142;115911
35RrDnREM1xxx4YBxDHikm;49;226826;FALSO;444;771;148028
5bqPeBYkNk9feimSN9N4JY;28;269139;FALSO;408;685;159831
4a7aKxh344UzFEVd0k5lwi;28;288133;FALSO;658;678;131976
0P0v83waDX4ElzSgmF1cG5;29;214560;FALSO;427;695;160142
0NkeEkDFOby5xOZ7BIKVuD;53;97866;FALSO;549;78;119369
348ooLg3LgeDkJVh6zzib8;28;94466;FALSO;284;108;148956
2BdXf4OpDOw4AvklnAvcsY;28;148035;FALSO;522;403;123196
6i1wlqIigKZTvMk0LTh5Id;28;243840;FALSO;719;849;120063
5CU7ewecONNlWAJHu04HJQ;28;204926;FALSO;544;911;114776
31GGw4QarlH4neWIHsFQeq;28;168118;FALSO;672;879;119996
3VyInzFUWWHyYw3xCUUz3M;28;174466;VERDADERO;573;789;128077
6ONQ2wKKkjxIUygJbBe7ph;28;272100;VERDADERO;495;811;17356
55G6uXo1fyBQ58YL3O2ygf;29;157000;FALSO;48;6;92545
60Ul9B9xErs1tAikGkBEfL;0;220213;FALSO;612;484;138961
4YimYaA3z1KrrnbBmvE6Af;32;245726;FALSO;401;546;89331
1fxIiBHyhR3AhYJBHBZTiq;35;172857;VERDADERO;759;275;73553
7pgxSWFaZqPukb2oes8M5W;49;155904;FALSO;737;391;93936
5himtcBG5IetEOAYuB1Lu1;52;175200;FALSO;639;439;13387
7FNugksLRXsu3Ie96TiWpG;31;208386;FALSO;532;667;144901
54gjtcoJgDxt7jpnpwSy0o;28;246786;FALSO;656;826;117648
5moyneo3TMp2wdc0TG8O8U;48;252640;FALSO;496;11;145277
2WQRPsMOrbeqms7JgmmVv3;41;214784;FALSO;613;346;95981
1qHiDbTJI7GB62W3BBFigx;47;216040;FALSO;61;796;159944
5msvkAkQ8o2GhNxOu3YW5D;28;274133;FALSO;63;367;98995
2cTaSKEc8OZdF6Tpg2QQsS;47;296653;FALSO;559;448;14802
5QRt4QovcONoIVzwnlkU7z;49;201861;FALSO;637;46;93955
3XfMyT4Xf5LegDhvbrFEjp;50;239802;FALSO;57;413;152032
3IvEnBPF1egP9y1q3C2Fg4;28;247666;FALSO;565;566;92017
4XBkxG1jC5RBQJt65gma8v;51;155510;FALSO;776;319;98016
4CpUwb4JSS0YiGZ4pBryTO;45;164786;FALSO;328;53;162031
4fHJwyR7JILiSAbLyXcrKx;54;183472;FALSO;438;448;11837
4XBcShO4h4X55x9yMmyKHL;54;218502;FALSO;546;411;79785
55fyE9Q754QhXpmcLtmmam;57;269209;FALSO;424;253;129812
20GlDn5GNOkgZUui7Z57k1;27;242880;FALSO;586;415;140005
4zzi2eD2cEPpQ3a307mPPj;57;259920;FALSO;532;203;89646
6QYEoTGa0Boucy6htF83tb;55;318333;FALSO;735;355;93553
0DCmkHy3eZl8ht8OciCZk8;30;98000;FALSO;315;516;188325
3tBS9yN7auzP4PeAEzfGEg;27;182306;FALSO;625;776;88002
3NxSIxMnq9tDmQtoyHQqte;41;219640;FALSO;594;744;102344
5ExTzBKfppRaRMl8fIqYBH;28;361693;FALSO;414;42;97136
6Dm2KfuPBa3eXOgHaT88r4;51;233626;FALSO;381;334;102632
2xUM2CBmLcvdldtDtPmrfx;27;174124;FALSO;466;14;147328
25wiOYoBrS6ITwcPGlTSXi;27;250987;FALSO;636;776;95999
7f0PCIJFVw7U5tbuFH4rb0;58;189282;FALSO;545;642;7851
64cc7wgJnZnzADtEqhFwWl;27;209606;VERDADERO;532;54;169826
27C0RwdWb6l4j8UGT5LZrR;27;212960;FALSO;615;312;135145
0R3LjmIZg8MiBlf3LdYjcD;27;294853;FALSO;664;45;83987
1waSpL77NIcKRni3aDA0kS;28;179920;FALSO;466;421;146791
5Q12oF5TRQL7AQsEY1PZcp;27;330454;FALSO;342;731;18181
1T7Tqsfkz0Ntbwta2hHebY;28;175046;FALSO;583;534;123094
7IdC5YvSg9O1WfRSUtSpNt;30;153653;FALSO;699;761;115048
3NigHcNkAIUpS1cNbiqNl8;28;174709;FALSO;645;626;118585
2uJsLbcAKJWCaYBrVPYxUw;28;258866;FALSO;577;453;132944
302k5Cd7lIeZvekkjWcU3k;28;172121;VERDADERO;529;936;91952
74ooA3upXyi3AUg9Ndz2Ck;27;119946;VERDADERO;455;961;95069
7BsxlNsLgCMBNZ9CmAcbfv;27;159640;VERDADERO;455;938;143887
1xKzXsdfSXCQNO9cOYQOGL;27;244821;FALSO;662;268;111594
1BEf6XRdlqtUctXYEicKbE;28;182204;VERDADERO;486;423;127551
0N8Xztr4pBHJ7V0moJWhbO;65;235240;FALSO;673;85;100008
3dPpQeLTWjCjEbSevDMQfW;49;290000;FALSO;753;574;89024
1TRIYxcVJYPki5AX2hZzZT;52;445533;FALSO;639;496;140394
7nixLKx5skJBEKyiqZmdp7;39;193876;FALSO;748;428;115067
2I4gO3ZoMLZaCeWMZGOQ7o;38;221826;FALSO;458;815;118226
0x0h9kwGhCv78fMRo8ChhZ;45;318439;FALSO;483;806;147049
2pcuXnZhTirLXsfXGVFTv2;41;239933;FALSO;64;547;159992
7ihXMwfP4ZITY2YIsCKJt0;49;194782;FALSO;483;143;104932
3zUMHRZa7wgqtoCsBfBSpt;28;163200;FALSO;512;671;82342
65P0LJJh9vEa5yR6S2xIZR;51;186503;FALSO;817;305;148017
0RHZvKdk4rHKyl2Ijltoub;35;256760;FALSO;505;835;144171
5lZVXDJI3PnnYxBNwNXQgH;54;172633;FALSO;591;269;124441
0UyEX00PgplVsCcqtl1Rna;48;167186;FALSO;474;699;114606
7e4Pftu2tzDeY0W0690OKQ;60;255510;FALSO;427;229;125195
5Oc0vLGWdEWeCqIU8zyELt;57;181000;FALSO;563;542;133285
6wXpQl6LNBzDhalmed8Lm5;45;276386;FALSO;354;175;111089
3xtxmdwm84x0ZDvSOxQels;34;196487;FALSO;514;239;119998
7aZBQsoO9BqmgB9WRLFeqv;40;269826;FALSO;285;305;133513
1m3Lsbhkn6yL8apzsCiukd;46;183337;FALSO;802;183;91078
5hP86UPfveDTuRSUC5FH89;42;217898;FALSO;614;517;133868
1OoBG6B9674Y1xJLfdl7Vg;36;221070;FALSO;63;301;104959
26TzE0IIiuqPKLaWfcsj4C;16;240640;FALSO;543;329;136549
4OaLdPqqqrtfLPFqSna89W;46;229519;FALSO;397;312;179605
0JN6DXOZ08IwQhEBZJ3MFd;26;140547;FALSO;686;347;145837
3kYLpeRglpJLQkCsbp7p4j;52;317133;FALSO;654;316;94485
0iAkkPHwTkS1nC2vbcw3Ms;26;317146;FALSO;747;294;119948
0sE9ZTxMxYneIUAEHN4Tg7;50;245160;FALSO;277;291;75119
37pK088xTo1ZpR3y23wsFk;60;251440;FALSO;54;674;141988
6P82NfCXl3lLcUNSYEmq1u;50;186143;FALSO;444;44;76959
3VA8T3rNy5V24AXxNK5u9E;61;207493;FALSO;676;762;119003
71nADpZkwmhx8tnnPKXHMP;26;148812;FALSO;664;274;7501
5SUNx81BHso0IIFE04M4KW;27;199093;FALSO;717;436;128112
7AtnW6HeSUsPpA9D59PJyx;28;191973;FALSO;517;578;138178
0VDhK4DIjbsAHo1GDe9VfM;55;230773;FALSO;595;384;90726
2bjfXe8SOsCl17b29eGLvg;45;270466;FALSO;337;605;59327
3lawK0CXk8hJ1yZnhNMx7u;26;279781;FALSO;746;421;97152
7saOSM2fUxclPXFAFJQACk;28;219853;FALSO;71;782;12304
6e2lt5O6aOUGQ8BWSo0gNr;48;199880;FALSO;585;441;114091
2koSOTOngqtiLrTpLoiZtQ;27;89760;FALSO;673;637;105043
1cADd4hbtfYDFesyH8i1eB;27;212893;FALSO;491;913;89987
