track_id;key;loudness;mode;speechiness;acoousticness;liveness;valence;time_signature
7wbSp6u3cGj5GTN0lNxZ4X;6;-8539;1;416;395;106;157;1
0HL3y3bsKSARBSP0qaImwb;0;-7775;1;636;271;111;372;4
1yZWcHtL0KMhKadWXG26SG;2;-5606;1;368;11;363;462;3
4N1PJshrO7sHB468RoZQjL;9;-7611;0;301;244;105;334;4
3NrUMv6TqphWgk2PdDdg4H;2;-6987;1;709;188;198;719;4
42mkE3wbofBNickLHgdVlo;0;-5865;1;623;133;102;207;4
3Re0unscFRNOkwwEGtxhCO;0;-9066;1;37;938;659;487;4
4H7MpMZ4p3Cc06B11bcgL7;7;-12404;1;317;641;109;415;4
7AKxbxzkxm2ERWrd1ggniO;0;-19933;0;421;983;989;148;4
6JAXWoK53LV3hYARf4TzzP;7;-10567;1;36;943;931;105;3
7zCuUs0JXXPIH7GA8tWwii;7;-10001;1;391;906;111;163;4
5LuSu8fS8PGCH88EDPLYcy;0;-12356;1;379;937;858;247;4
4nmjL1mUKOAfAbo9QG9tSE;9;-2619;1;911;81;218;878;4
4A6GiKusHlmrtqCyKAyPg2;2;-11486;1;265;785;647;155;4
6y4PDihMDJdFRjhunzpJ6s;7;-1008;1;29;832;133;208;4
45SbQo5bq8f0hNdB70IyFC;8;-8994;0;304;746;131;294;4
4l2fpkIEUWv7G9DNp9M2nr;2;-11388;1;496;887;12;398;4
1wflx5YklLYToaIbXkrZSq;0;-15867;1;302;936;109;637;4
6f9qzNP6elRi8i2NgqGoE5;0;-13862;0;516;967;109;349;4
39dhIbeOy13KQlVlLM0m8G;11;-14672;1;662;923;909;513;3
3m0jiOJfxIqGGsRKMOA2uQ;1;-15253;1;388;733;111;32;3
6IiFTtc2ipIXW5HzwFzOjh;8;-14397;0;371;9;1;214;4
2JI53ZVCxMucM68UpCtZ5C;0;-11359;1;122;735;131;274;4
0Bv0qHGKNiwzDtHzXrjmIn;6;-16957;0;519;923;112;11;4
7z2DKGAsPPdxOwTzMaVYD4;7;-7262;1;606;153;266;271;4
2XW4AAjfBQTzp7Oe1tU702;4;-5852;1;336;309;223;436;4
7Afr3PKTtlFGHGiXYgnv6P;3;-1189;1;391;321;113;397;4
5CijCh8uOTWZO9DQpYwAXw;6;-5109;1;347;158;231;17;4
0voYwjeuMfvXlF76oesZKu;10;-9844;1;311;826;108;492;4
6xMm545wcSYbhNFB2Jr2EP;7;-10582;1;284;753;975;286;4
7pq5vONxrAy8T773nhkiW3;4;-8981;1;293;605;152;229;4
2dS2710jYUM8gE2V1KC3uG;3;-16668;1;305;882;88;138;4
2jcdviEbZPIpwM10JBQNYc;7;-12053;1;299;27;137;47;4
6wVxhM5GJiZCro0xPWox6g;0;-9878;1;312;772;107;348;4
7oyFihJppZYPP7o0NfoHnZ;9;-6741;1;385;697;11;225;4
2a0WwSvmFdXPTdDMilPA1y;6;-4379;1;262;294;139;419;4
78ylzQxu8Ht3gbFq5hI9Vo;8;-9405;1;311;961;119;265;4
1BZnc6VaggPnrQyjem5Dpf;9;-6246;1;293;599;318;589;4
2K3jLUSLeHrPMA3nKvP1jT;4;-7072;1;267;836;121;233;4
674WNL7f5Xo8XxtipzB3ao;0;-14703;1;307;931;136;335;4
73Nw51XTNstlk3Wu1K26cB;7;-864;1;313;682;224;688;4
5OWl1kO0gRlPxmp1wFyIWZ;7;-13153;1;32;923;111;343;4
5QjuTblPokfD03fkfHUuVK;2;-21441;1;415;931;109;395;4
2oLaalXlOgiJ70CaI992BA;6;-5095;0;284;129;272;369;4
0rQ146AWbwiDC1DheKXJxm;5;-6416;1;616;0;225;334;4
5ZUObJNpVt2l9GogUSfALc;2;-9096;1;31;912;972;19;3
1jyddn36UN4tVsJGtaJfem;10;-4872;1;332;304;172;885;4
73JI06Eznb1N22KHpo3HL7;4;-7608;1;334;571;402;69;4
0YG5wOXVpvNUyPihvr1zsa;10;-7779;1;37;831;104;929;4
0wKt65XM5Wit3QH7lZtESU;4;-7959;0;421;517;128;389;4
6339iq4yAm87arKgnNc922;9;-12182;1;428;876;112;35;4
6mFsYlDjG2Esy5hXhNy78t;1;-5128;1;318;265;269;586;4
7c0YUDcJreOv1OoBGf1KdH;4;-12219;0;355;87;124;235;4
3V0NxWbbUTa3BUAnchm11i;5;-20176;1;35;983;101;115;4
3c8k1iPo45JM4fKvIfumwh;6;-11839;1;303;938;107;242;4
4GiLKZ6Fd3d5UMJMGuzAA0;0;-5481;1;285;537;213;744;4
6cYx8rBh13laBDAzvD7VrH;11;-7682;0;29;86;877;489;4
1jUyxF7NmNXGlZQDVw40O8;10;-13108;0;365;894;157;305;4
4G8wt3fUBpgBjI35TBF2eQ;9;-15482;1;367;895;138;146;4
4eSOx2FzrVXpKmtssY59LB;7;-8706;1;268;614;1;295;4
0YhsOegsemgmT7ZHdWheUy;11;-13167;1;462;912;105;309;4
1WSF2SjtfkV8LjTlF8uCZH;0;-9328;0;329;165;109;844;5
4efRaNW2VgDf3pjbm8y4tr;11;-12724;1;386;879;101;401;4
4khjcb6Mpegp1N596VVyf6;9;-12788;1;303;755;326;527;4
1WiVvolTPvAsVOd64HZi4X;6;-11212;1;291;669;104;217;4
1YnLthg0HOs8YTzgN5hVh2;8;-15901;1;323;877;287;507;4
0N7UyDRbyHe2L63ilYDcRK;0;-16504;1;367;868;114;299;4
5EndcDV7pcbLO4jE2GBZwC;8;-19308;0;121;879;35;626;4
0MjXRAftpVBuNGYsNV1obJ;8;-11816;1;331;913;118;198;3
2O16qeSdWeec3Kte6TKW9p;11;-1364;0;485;944;909;203;4
1W5j84OLhShyEIJEwaLzaU;1;-7276;1;322;19;634;288;4
3KAQ4xe2sR6IiltZw8HSA5;11;-12216;1;334;856;143;245;4
60wxK3idlzc3lykP8cYZ2l;6;-7636;1;342;799;119;943;4
2O7FC4XbIrJ6Ib8bsq0FYC;9;-10286;1;283;816;973;512;4
1CYBnHYYbOAsuDCGa0zrw0;7;-12334;1;423;656;118;485;4
1ytsxlw6P6gsCc3RrYweyj;7;-56;1;283;479;116;628;4
37bc0lXXN8Udi7IPwL58Hn;8;-8713;1;352;746;948;243;4
5IGYPdHMSG4PLXDS9LDPJS;2;-14968;1;325;956;12;231;5
53iFMaNUXn6Oj8hUIKSO5a;1;-12245;1;273;724;11;422;4
68KCwQ2PNKNT17sEx32DEG;2;-11141;0;292;843;15;298;4
27wq82gy6a868oA5HNLRGv;3;-10191;1;464;571;877;321;4
24M6MHeugm1sHHNzCP5eV4;2;-721;1;245;855;175;49;4
5DZVpQguB5TGP3MdkN3JSP;2;-7511;1;367;832;114;478;4
2HUZVffVPXvqnrml0gXggp;9;-16361;0;43;844;26;588;4
5MTsZG10E0hTvAkdioyPnw;0;-13454;1;294;44;235;34;4
2AN3wNGUW0IgzfuurtVEDS;3;-11806;1;699;979;102;547;4
7jIAttgQTpLDoNtykIQXjH;0;-8896;1;114;316;707;882;4
353rT3h7ABEWWBe6Hr7EZD;2;-10225;0;637;674;674;961;4
0GgFpUEQzr5RuDZC768g0k;6;-5692;1;271;623;113;113;4
5hhhrZMKz1NEZM7jRWufbf;0;-5529;1;345;555;811;361;3
4zESVuAPxaC9bqQKjiWgH6;6;-4268;0;616;382;205;422;4
7EcFRiCKqijYsuA5UbNnQZ;7;-5052;1;341;277;39;607;4
4WbTMyywJtvUNhmVKa0oSM;5;-6675;1;341;586;109;698;3
0R7EWhquaAICmyE5MZqt3q;4;-5302;1;699;83;362;636;4
5u2HaXFymnYNePtwI5bU3t;2;-391;1;133;12;276;799;4
79keCNa2NAa4xMInUQCATJ;4;-6457;0;398;395;131;462;3
61X73CJcpwGIxgQgKEXbw0;1;-6635;1;33;15;881;725;4
78Vs1Oo42MrcbwB8vQhhsz;9;-8688;1;739;14;973;662;4
4dzurJ1Q1LIr8X7doV3yT0;7;-13005;1;314;917;128;269;4
0goA2cYxU9k2XfQHzo6WcP;9;-7721;1;295;303;101;209;4
4uCVtXasfPk1Z0JwrwTIzH;2;-10879;1;325;968;137;118;3
3HOcPWc2LUUv5te756KfAH;0;-8135;1;296;739;103;268;4
4ISCO9MWDxOuteeVAm2ZWh;2;-14737;1;305;854;101;621;4
6YOOCjjIb0pBZXbJjYgUlP;9;-11391;1;298;89;113;261;3
1i7JnFAxC15AuF1dsosbYM;5;-914;0;307;796;906;206;4
7JY9axEOxQbeAN8OzwsOwy;11;-15471;1;499;737;387;422;4
0eyE0L7FbNrXaByFzMXT1C;7;-13377;1;245;817;965;552;4
0MY3K86lZ9HIat4oBi40dh;7;-9431;1;301;833;115;52;4
16x2V0ZWoXD7Rjo6bSAoEK;11;-848;0;311;833;109;524;4
3BztDPhRhfwdwUndTlg45h;5;-9106;1;513;777;855;679;4
27hFQQS3cVUmIK3ser5bpu;4;-9648;1;268;715;106;217;4
63F2nWghdifkNHVns5GT8W;2;-10124;1;286;222;826;371;3
76w967eCBrUFBSzef2ExlK;3;-5733;1;299;373;138;241;4
4kXcndvaQEROosxdcbJqzK;7;-594;1;356;502;193;328;4
0lczO04vbk2ZiNvAqzUUQ0;10;-12574;1;318;927;137;279;4
6Fomnvc3pkLvUQYUkhiQPx;1;-11659;1;436;775;94;253;4
6cMzeng5QA8fd2qqiMeIyg;5;-14672;0;476;899;113;427;4
4jK6bBO2JbkvvgT7FPj8c5;5;-12408;1;317;868;108;897;4
2jHEySxCzzODFWmPzt084L;0;-516;1;283;131;41;44;4
4XlevPQOF6GkZCS2yWOkNn;0;-15973;1;502;945;133;576;4
4muAobUpgKTEgqskgNESmC;3;-9569;1;343;845;114;353;4
0OwoAzOM3ULaLoiYpC5axn;2;-10262;1;328;757;972;248;4
2GbTLMvttdfKoz4YDjZJis;8;-7178;1;286;436;128;337;4
5lQBkoXivgiXqKicR2uaTh;9;-3166;1;537;435;323;543;4
2E3ObBU2VIrTYOYh8tvi0x;7;-14396;1;456;803;962;491;4
3BXMHdrjdF5yjJU4G0Z5HZ;9;-9517;1;308;827;109;488;4
3x3zdepy3au5Uo81WIA9MG;6;-16097;0;333;691;108;296;4
1tPYm2PqXjYL6lM0AfH5aT;5;-13369;1;348;881;187;341;4
3XnDbrxxtA40HPIIRWLgRT;7;-8317;0;475;695;174;405;4
5bC6ONDsL88snGN6QasjZH;5;-9617;0;43;597;61;771;4
2XshyXPcxtwvyFMys4JCqQ;9;-11316;1;325;879;109;203;4
56AecW9Anb0CY6HpgWvcg9;0;-8008;1;27;472;114;331;3
2EkGF5wYi3QrxTMMQftm4a;11;-6733;1;302;84;915;54;4
6VtoP2sJt5oCmPOQIve2sf;1;-9573;1;297;608;186;264;4
7ImaCF0ttRFNoQIErYlRq5;7;-9409;1;243;639;91;326;4
4ujYTGqbiV5xl97Pqoctq2;1;-12406;1;319;834;102;151;4
6B9EuDkJUAm9bO26ZdzBke;7;-7952;1;406;594;346;38;4
2vOFdBs2kss9U0ezRGTG2E;0;-10826;1;788;834;241;894;4
6fmrddhzAr0StNzWEzlny5;0;-7449;1;292;341;929;29;4
21HwOODUViTuHpkSYbdcMy;2;-6052;1;296;506;56;383;4
0pegFWSUOTiG0sLVEfxtvA;3;-8922;1;317;724;107;402;4
34HNaUhhTgO1jvfEuXHFyz;2;-8272;0;294;605;712;637;3
6pRaRbJVkHyQdlW3MGvkgT;6;-8167;1;352;818;104;311;4
2saK0E712wIB3Gf8QLuFYX;9;-6028;1;121;323;654;4;4
1ChZ4mrSLP8HImCY6IyImf;0;-13392;1;413;797;214;707;4
1o0yFkUycTAWIIWFOlhDcV;5;-10423;1;3;885;996;34;4
3d8kYb3GqZkiHb6annxKEo;11;-8174;0;301;396;847;571;4
1HfxPaJggVwFsvOtHbVzMz;0;-2948;1;397;273;343;94;4
0Bb9oRoN3suM9iiIwzHtmX;2;-14312;0;327;868;111;343;4
2wdfI1pjsfvviE7WTKGSYM;7;-8899;1;744;423;145;38;4
5YRDGgdOshUPA17m7yzY7p;11;-8404;0;318;719;11;331;4
203ADb8800e1YSzyrFQUZ9;1;-5443;1;364;411;25;362;4
6xTLXrdNqOTcTUHwPh8Wp1;11;-1298;0;5;855;168;153;3
7lB0MLvvsfrY6cN6kt4aKC;2;-8627;1;328;466;12;38;4
2dMkrhsWFVP2rHZmTEKkeh;3;-8978;1;941;805;211;677;4
2GwShNdcJHDLEkGO4L34lF;5;-1017;1;483;875;113;174;4
54sN9ILcN1Udqc6au0Rzdw;0;-7572;1;282;839;122;153;4
5mw8Zmzqx3VhxqokFAntGI;11;-11191;1;35;887;124;467;4
4le6DvrwMv2rpyN1SPeL0g;11;-19113;0;329;437;988;172;4
4T8FoNHY3UZSYgOV76ueVU;1;-1575;0;558;647;147;189;4
7xO7bS29oAzMcFI0rBj8Fy;0;-6841;1;289;784;138;289;4
4z9WDbNAKo2wAfGaMn7yjh;4;-19163;1;412;912;113;411;3
41XVcLXrmbxiV0mJASJxov;9;-3755;1;562;111;476;134;4
2ZaYFNn1YQuLSVdHhanr4Q;8;-14844;1;311;362;841;831;4
4qScDvgzJs0Oo30kFaJIuy;6;-5656;1;397;277;985;636;4
5fTJGZ6k0zokfh5KLfe0sm;0;-9108;1;241;705;528;38;4
7E1Gs6mg3MOERIWo0sglXL;9;-3032;0;661;356;149;636;4
6XgmRgd6yQ71afjGLrk0aI;1;-10371;1;392;823;124;425;4
1xYMyM7MxFi4OuzDA2op9Q;10;-1073;1;288;517;101;143;4
3CqV5uSdPvj5Ux3E8Idusc;11;-11238;0;106;933;117;49;4
4pcnFf9w7Mxmir5woJoanj;2;-8402;1;322;828;907;192;4
2lvcDndxZGuowLA19g4YDv;1;-4245;1;318;243;973;303;4
0yoJHtKTiv9ixa8UFI6tkY;3;-8733;1;27;647;893;423;4
3PcIfTefcjfWTK6WFmOLqK;5;-7991;0;324;853;11;204;4
1RjEDlhTp2iJXWPdLpa8OM;1;-10202;1;314;534;12;335;4
4SXcG6Ti32myNw9GJ9qeDt;4;-8905;1;261;584;185;328;3
06R84YHz9bqaQzEbIWxzsw;1;-10875;1;258;256;127;542;4
4BguxPKygliNCIkzwWlYxU;9;-8214;1;338;721;575;656;4
6zz1Lsob8CrgipAoxJys1w;2;-5719;0;429;28;273;575;4
2f6RlUydW1yTWhcXqaBhA3;8;-4849;1;405;319;344;839;4
6wAT9x3dx1N99gXXvds56Q;5;-10912;1;291;689;129;672;4
0c7iF5fSBYxCuwsAv2z4iI;3;-1166;1;323;351;111;286;4
44odJaONNr861TeNUYSx3L;0;-991;1;274;873;103;136;4
07CUaE9XAgDQ0B2T4XGrnN;5;-9114;1;264;497;197;685;4
6ffWQpIQhwtQxhO2HvbyWm;7;-16142;0;387;724;574;694;4
1GkwSHR74B5DIgnlarTsa9;10;-3547;1;542;397;254;744;4
0pfG8LwO7hSdHe6hTgc6a6;5;-6177;1;513;59;524;798;4
2z3PXMMsdQqZ48OdOTBIoZ;9;-9415;1;354;811;826;567;4
0XV6QiUZCV5IIeTVojlktV;10;-10474;1;306;901;908;383;4
03SqUp5aNqCM8EP4WOmUZp;9;-2244;0;649;389;792;739;4
02FzDPhxAoCZp6Fz4GzMmL;9;-3218;1;117;362;193;548;3
3KkgPBPjplbDy4uKcXNZeu;3;-9633;1;493;777;718;858;4
5s6ppi6NDeK6FXlX8XCajM;1;-5501;1;15;0;278;578;4
5KOn9dVdz24YDPjt8bfpjt;3;-13683;1;422;979;338;475;4
5ctBsVOClsptyjkQkBLBn4;10;-6765;1;31;389;133;519;4
11868tq8nTB9QJKyY3JjB4;11;-10992;1;315;901;893;373;4
5mFrdpvoxokKCWp9uHE1ok;9;-13448;1;375;862;979;21;4
0BhmtRzdjNV0bQ5veUOazN;7;-8228;1;468;45;119;502;4
685WYfzmOeDOF4laU8UuOv;9;-13639;0;331;264;352;183;4
2dI0UV4hCGnLaJVja2iosu;1;-18102;1;397;948;106;357;4
1abgR6pt8VzZRfiQa0KLlS;11;-9587;1;303;865;101;243;4
47Dc6UvkluFZbPnumBlDBH;6;-6296;0;669;516;132;307;4
2M1bgJpUPjfKhHLIIfzGtX;1;-23684;1;364;924;108;517;4
1AJRWM34yxnAxhF9TEK0Zj;6;-4192;1;47;758;206;335;4
2xHKGx65VCsJgU83Bvh4j7;3;-12483;1;372;812;125;238;4
5eIF4WZrpcnpEXi2Bu7i2t;11;-10847;1;603;194;892;292;3
6kucNn22HB0qb2ZPa1BrNl;3;-11057;0;379;137;111;397;3
4E73Motq88LCg5Oy42uynU;8;-11118;1;321;163;884;186;4
7pxbZ29k1LJXvOdd2e5Bdn;5;-1043;1;502;787;182;868;4
203WkDdprjHpN37QMBCMyJ;0;-6106;1;309;324;359;789;4
3smgLNxWHdmUekrwDXBTfv;7;-4478;0;25;622;154;347;4
0UgmLwOrTeOCUNwV07a5AD;5;-79;1;278;288;117;278;4
5aGkIyzLVYGuLIHkxpNAFF;7;-12733;1;438;341;23;494;3
2NLu5wwfHlB4rGTxDYCRk7;10;-12093;1;459;867;112;384;4
4UU97IGHOhBhZjCUgDFUiz;2;-3524;1;355;259;185;394;4
4aLiEepGWP5LdYDCf7Uhta;4;-8967;1;285;266;297;109;4
1CtfA9JkJ5cJQgpO7wEj4V;2;-7613;0;987;881;983;381;4
0g5bEa2Kxz18QLp4qotw3z;6;-6095;1;27;705;693;275;4
7oGGmUTUwH6EooJGeZBJdj;2;-10013;1;583;65;178;408;4
0wUVwtui3Se9kGUfSD7gaU;5;-9248;0;462;92;103;361;4
6kw6xVfYpwqUwCsIrHHdYl;7;-14143;1;384;812;102;256;4
2vfvPpkSwFwsuppSHbLCoR;0;-11666;1;319;849;992;261;4
60S0LkuUyzHzX29KWew1a6;7;-10178;1;308;916;1;155;3
7wF4asYZw8cAHEljYd2Wid;8;-9833;1;298;564;107;307;3
1t0zKQvPW6iQPHGnUikbgC;0;-1092;1;308;744;987;153;4
3InBIgygsMQ90Oc2Izt1mg;5;-4659;1;445;588;111;937;4
3NqKDdehfEZ00H4uFghoMr;5;-7358;1;313;82;105;374;4
18k8IlS52uxRWObykDUZFG;7;-5477;1;404;327;206;227;4
3YalaPTUkyCYanwIf0l4UN;0;-15051;1;332;898;12;393;4
4ncp2DWzx9EQfaJmOdf45s;5;-7038;0;301;883;147;564;4
3k6s9QkAZfENWHO3NhAQOn;9;-4432;0;334;612;126;451;4
4l3P7LcxC2GSnUkbvykkMn;1;-3923;0;278;286;243;491;4
3ocm1Cf1Dk1ODrdBdybh82;11;-11211;1;298;434;284;884;4
0pHdVMGxXdDcjmye35j63j;11;-13035;1;453;957;103;329;3
0ZrFfxDOl9jvgzGljGM8nB;6;-6507;1;366;202;133;192;4
0WWuB1F1H4dr3Bdoe1vtHs;3;-10265;1;823;326;117;94;4
7bKWcP3ExUaYeRivBx5KR5;3;-6002;1;309;879;156;302;4
4LzdviA9tys39CccjkJubr;0;-2877;1;989;64;353;903;4
5aLPkAwDGpqBaoAvTgbgdD;5;-10102;1;412;692;531;893;4
1POSMvQ2TKVN0D7GwOgK0W;5;-4662;1;613;158;1;446;4
6ad7bQ48TlqAgebCExUJVe;0;-16517;0;835;946;941;205;4
7wiULYwv85WeChygucbpTF;2;-6246;0;321;885;136;704;4
2R1ACTXu88oxUcplmde6kT;1;-10739;0;367;732;102;199;3
69yz6UcfUHCi795treLj3l;7;-1634;1;421;979;109;289;4
0F78T5bfHQCliaNjBkIYBq;1;-145;0;423;853;174;23;3
7quFUf8mR7wUxeJip0awxn;11;-7257;1;339;402;504;244;3
1d39v4V4DmrrLiFX4DKHBv;2;-7744;1;279;846;243;31;4
70vp3DhQpLrFQapK0BI5Ug;1;-7036;1;251;368;107;223;4
7MlPySldFcJ9R3mSFvGV4y;4;-5672;1;293;199;137;361;4
4JAVT5eeiKjHrNNxQQrs4J;0;-1761;1;401;936;117;33;5
12qmPGMrOCogibc7qyxT9s;11;-4937;0;645;142;414;96;4
1K0OGTEEPMRdxFGRt5WYRI;11;-4708;1;298;159;112;635;4
4uBwFIBwZcgHNvwNjOqICX;4;-7507;1;535;694;114;222;4
4Akic5cb5RHJrTdQZY7AfX;9;-9379;1;291;5;975;459;4
414FqRxeG518IkFrmzdQjt;2;-6267;1;269;56;122;27;4
63m3fusWaHBnB3isFfAlRd;7;-1107;1;52;991;106;611;3
0RTACXDmdASzBQR1UiSyAZ;2;-6833;1;301;788;115;166;4
4qoD4IJbbir3hsAu4IowiG;4;-1002;0;379;85;234;303;3
35TStN96CwcjFedErjW8Wq;0;-13819;1;524;897;108;173;4
3tInTDUq8wdIMw5ftohmqJ;8;-5725;1;4;3;456;69;4
6Vn8lTVMjILXQCjZUXS8n4;4;-834;1;277;67;231;678;4
5hCgm1tDb7ZZKmRtucTTjh;3;-5465;0;648;84;133;919;4
1PEpGWRE4Tjsk2qy5teW4p;7;-6611;1;298;567;796;766;4
02EqvposhJjwrgkQexKIdW;3;-5945;1;313;789;106;615;4
68HbD7rEFTlnJy4UWSpySY;2;-5506;1;342;874;124;556;4
0qAMjeQFyd1qD0LDiV8gWp;4;-7788;0;641;328;34;917;4
6b4mWoXrscyajbLOB2qwfG;3;-10694;1;411;157;116;205;4
2C3gh14oarzTtv3aY3HJ0m;10;-5995;1;33;146;135;741;4
2Qj1FilGsXITZbFVmVeoLy;2;-11124;1;413;616;183;954;4
2gc1XwdI3kKipqAXTdMcwY;0;-12119;1;373;91;943;192;3
35RrDnREM1xxx4YBxDHikm;0;-4607;1;485;13;273;45;4
5bqPeBYkNk9feimSN9N4JY;9;-10773;0;754;84;614;905;4
4a7aKxh344UzFEVd0k5lwi;4;-6807;1;284;897;914;63;4
0P0v83waDX4ElzSgmF1cG5;2;-5378;1;343;487;836;368;4
0NkeEkDFOby5xOZ7BIKVuD;2;-508;1;291;116;195;804;4
348ooLg3LgeDkJVh6zzib8;7;-9352;1;473;674;204;282;3
2BdXf4OpDOw4AvklnAvcsY;5;-10989;1;358;642;152;621;4
6i1wlqIigKZTvMk0LTh5Id;1;-4233;0;352;18;379;886;4
5CU7ewecONNlWAJHu04HJQ;9;-273;1;204;661;344;851;4
31GGw4QarlH4neWIHsFQeq;9;-3693;1;114;629;169;74;4
3VyInzFUWWHyYw3xCUUz3M;11;-5435;1;5;488;126;332;4
6ONQ2wKKkjxIUygJbBe7ph;9;-31;1;411;534;136;9;4
55G6uXo1fyBQ58YL3O2ygf;0;-8976;1;398;24;533;944;4
60Ul9B9xErs1tAikGkBEfL;9;-9773;1;319;643;118;254;4
4YimYaA3z1KrrnbBmvE6Af;11;-5846;0;319;395;12;15;4
1fxIiBHyhR3AhYJBHBZTiq;0;-10707;1;626;81;177;457;4
7pgxSWFaZqPukb2oes8M5W;2;-7934;1;68;807;367;836;4
5himtcBG5IetEOAYuB1Lu1;0;-7157;1;489;872;918;51;4
7FNugksLRXsu3Ie96TiWpG;11;-7065;0;295;14;193;67;4
54gjtcoJgDxt7jpnpwSy0o;4;-3929;1;323;453;791;894;4
5moyneo3TMp2wdc0TG8O8U;1;-15584;1;42;911;829;235;4
2WQRPsMOrbeqms7JgmmVv3;7;-1133;1;398;89;994;128;4
1qHiDbTJI7GB62W3BBFigx;10;-5431;1;656;365;274;51;4
5msvkAkQ8o2GhNxOu3YW5D;1;-11054;1;232;52;103;547;4
2cTaSKEc8OZdF6Tpg2QQsS;8;-411;1;275;537;915;354;4
5QRt4QovcONoIVzwnlkU7z;3;-907;1;384;855;114;345;4
3XfMyT4Xf5LegDhvbrFEjp;9;-7034;1;345;535;76;278;4
3IvEnBPF1egP9y1q3C2Fg4;6;-7258;1;272;472;148;551;4
4XBkxG1jC5RBQJt65gma8v;8;-7496;1;31;791;159;501;4
4CpUwb4JSS0YiGZ4pBryTO;5;-8124;1;509;602;57;753;4
4fHJwyR7JILiSAbLyXcrKx;1;-7676;1;666;706;159;366;5
4XBcShO4h4X55x9yMmyKHL;2;-9308;1;475;701;955;528;4
55fyE9Q754QhXpmcLtmmam;10;-13259;1;366;825;117;16;3
20GlDn5GNOkgZUui7Z57k1;11;-7834;1;276;836;122;704;4
4zzi2eD2cEPpQ3a307mPPj;9;-8524;0;668;829;108;543;4
6QYEoTGa0Boucy6htF83tb;9;-19032;0;387;656;119;724;4
0DCmkHy3eZl8ht8OciCZk8;1;-8112;0;622;859;115;184;3
3tBS9yN7auzP4PeAEzfGEg;9;-7354;1;354;299;23;617;4
3NxSIxMnq9tDmQtoyHQqte;6;-10096;0;304;648;261;778;4
5ExTzBKfppRaRMl8fIqYBH;10;-5647;1;301;303;194;376;4
6Dm2KfuPBa3eXOgHaT88r4;7;-1136;1;271;202;411;171;4
2xUM2CBmLcvdldtDtPmrfx;9;-13118;1;301;921;358;351;3
25wiOYoBrS6ITwcPGlTSXi;7;-4765;1;362;662;741;402;4
7f0PCIJFVw7U5tbuFH4rb0;10;-7344;1;279;517;116;555;4
64cc7wgJnZnzADtEqhFwWl;10;-6304;1;346;724;464;765;4
27C0RwdWb6l4j8UGT5LZrR;2;-10054;1;301;727;256;354;4
0R3LjmIZg8MiBlf3LdYjcD;1;-7007;1;257;781;311;26;4
1waSpL77NIcKRni3aDA0kS;7;-7428;1;318;798;717;788;4
5Q12oF5TRQL7AQsEY1PZcp;3;-6015;1;545;675;191;665;4
1T7Tqsfkz0Ntbwta2hHebY;2;-11147;0;411;569;351;943;4
7IdC5YvSg9O1WfRSUtSpNt;7;-7264;1;103;806;588;706;4
3NigHcNkAIUpS1cNbiqNl8;7;-7551;1;364;259;115;307;4
2uJsLbcAKJWCaYBrVPYxUw;2;-877;1;489;395;176;51;4
302k5Cd7lIeZvekkjWcU3k;5;-4061;0;757;256;752;849;4
74ooA3upXyi3AUg9Ndz2Ck;4;-4527;0;824;0;357;417;4
7BsxlNsLgCMBNZ9CmAcbfv;7;-4316;1;756;22;142;552;4
1xKzXsdfSXCQNO9cOYQOGL;10;-7394;1;358;858;11;394;4
1BEf6XRdlqtUctXYEicKbE;9;-11703;0;426;784;32;75;4
0N8Xztr4pBHJ7V0moJWhbO;2;-5021;1;337;345;943;793;4
3dPpQeLTWjCjEbSevDMQfW;3;-457;1;483;512;141;527;4
1TRIYxcVJYPki5AX2hZzZT;1;-6844;0;375;713;545;467;3
7nixLKx5skJBEKyiqZmdp7;6;-7019;1;314;542;994;565;4
2I4gO3ZoMLZaCeWMZGOQ7o;1;-716;0;515;374;115;362;4
0x0h9kwGhCv78fMRo8ChhZ;7;-5111;0;321;881;991;19;4
2pcuXnZhTirLXsfXGVFTv2;4;-4129;1;38;676;585;95;4
7ihXMwfP4ZITY2YIsCKJt0;1;-11535;1;35;958;119;342;3
3zUMHRZa7wgqtoCsBfBSpt;1;-7738;1;283;314;749;397;4
65P0LJJh9vEa5yR6S2xIZR;6;-773;1;451;874;115;52;3
0RHZvKdk4rHKyl2Ijltoub;5;-4301;1;296;46;165;484;4
5lZVXDJI3PnnYxBNwNXQgH;0;-8554;1;301;911;945;246;4
0UyEX00PgplVsCcqtl1Rna;0;-27372;1;38;992;116;243;4
7e4Pftu2tzDeY0W0690OKQ;4;-11564;1;364;935;958;222;5
5Oc0vLGWdEWeCqIU8zyELt;9;-10862;1;962;706;355;785;4
6wXpQl6LNBzDhalmed8Lm5;0;-9779;1;388;781;153;323;4
3xtxmdwm84x0ZDvSOxQels;2;-14957;0;101;982;106;338;4
7aZBQsoO9BqmgB9WRLFeqv;7;-10523;1;285;26;195;419;4
1m3Lsbhkn6yL8apzsCiukd;8;-171;1;403;809;109;664;4
5hP86UPfveDTuRSUC5FH89;2;-6205;1;302;747;134;424;4
1OoBG6B9674Y1xJLfdl7Vg;1;-6952;1;288;877;12;395;4
26TzE0IIiuqPKLaWfcsj4C;4;-946;1;449;69;112;141;3
4OaLdPqqqrtfLPFqSna89W;0;-10504;1;307;772;117;141;4
